,date,value
318,2011-11-14,0
319,2011-11-15,0
320,2011-11-16,0
321,2011-11-17,0
322,2011-11-18,0
323,2011-11-19,0
324,2011-11-20,49
325,2011-11-21,40
326,2011-11-22,0
327,2011-11-23,0
328,2011-11-24,0
329,2011-11-25,0
330,2011-11-26,0
331,2011-11-27,0
332,2011-11-28,40
333,2011-11-29,39
334,2011-11-30,0
335,2011-12-01,0
336,2011-12-02,0
337,2011-12-03,0
338,2011-12-04,0
339,2011-12-05,0
340,2011-12-06,0
341,2011-12-07,0
342,2011-12-08,0
343,2011-12-09,0
344,2011-12-10,0
345,2011-12-11,0
346,2011-12-12,0
347,2011-12-13,0
348,2011-12-14,0
349,2011-12-15,0
350,2011-12-16,0
351,2011-12-17,0
352,2011-12-18,0
353,2011-12-19,0
354,2011-12-20,0
355,2011-12-21,0
356,2011-12-22,0
357,2011-12-23,0
358,2011-12-24,0
359,2011-12-25,59
360,2011-12-26,0
361,2011-12-27,0
362,2011-12-28,0
363,2011-12-29,0
